,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area_ISO3
25072,Sorghum,2009,495.0,26857.0,15.44,ZAF
25073,Sorghum,2009,495.0,26857.0,18.67,ZAF
25074,Sorghum,2009,495.0,26857.0,15.44,ZAF
25075,Soybeans,2009,495.0,26857.0,20.71,ZAF
25076,Soybeans,2009,495.0,26857.0,15.44,ZAF
25077,Soybeans,2009,495.0,26857.0,18.67,ZAF
25078,Soybeans,2009,495.0,26857.0,15.44,ZAF
25079,Sweet potatoes,2009,495.0,26857.0,20.71,ZAF
25080,Sweet potatoes,2009,495.0,26857.0,15.44,ZAF
25081,Sweet potatoes,2009,495.0,26857.0,18.67,ZAF
25082,Sweet potatoes,2009,495.0,26857.0,15.44,ZAF
25083,Wheat,2009,495.0,26857.0,20.71,ZAF
25084,Wheat,2009,495.0,26857.0,15.44,ZAF
25085,Wheat,2009,495.0,26857.0,18.67,ZAF
25086,Wheat,2009,495.0,26857.0,15.44,ZAF
25087,Maize,2010,495.0,26857.0,21.54,ZAF
25088,Maize,2010,495.0,26857.0,16.11,ZAF
25089,Maize,2010,495.0,26857.0,19.31,ZAF
25090,Maize,2010,495.0,26857.0,16.11,ZAF
25091,Potatoes,2010,495.0,26857.0,21.54,ZAF
25092,Potatoes,2010,495.0,26857.0,16.11,ZAF
25093,Potatoes,2010,495.0,26857.0,19.31,ZAF
25094,Potatoes,2010,495.0,26857.0,16.11,ZAF
25095,"Rice, paddy",2010,495.0,26857.0,21.54,ZAF
25096,"Rice, paddy",2010,495.0,26857.0,16.11,ZAF
25097,"Rice, paddy",2010,495.0,26857.0,19.31,ZAF
25098,"Rice, paddy",2010,495.0,26857.0,16.11,ZAF
25099,Sorghum,2010,495.0,26857.0,21.54,ZAF
25100,Sorghum,2010,495.0,26857.0,16.11,ZAF
25101,Sorghum,2010,495.0,26857.0,19.31,ZAF
25102,Sorghum,2010,495.0,26857.0,16.11,ZAF
25103,Soybeans,2010,495.0,26857.0,21.54,ZAF
25104,Soybeans,2010,495.0,26857.0,16.11,ZAF
25105,Soybeans,2010,495.0,26857.0,19.31,ZAF
25106,Soybeans,2010,495.0,26857.0,16.11,ZAF
25107,Sweet potatoes,2010,495.0,26857.0,21.54,ZAF
25108,Sweet potatoes,2010,495.0,26857.0,16.11,ZAF
25109,Sweet potatoes,2010,495.0,26857.0,19.31,ZAF
25110,Sweet potatoes,2010,495.0,26857.0,16.11,ZAF
25111,Wheat,2010,495.0,26857.0,21.54,ZAF
25112,Wheat,2010,495.0,26857.0,16.11,ZAF
25113,Wheat,2010,495.0,26857.0,19.31,ZAF
25114,Wheat,2010,495.0,26857.0,16.11,ZAF
25115,Maize,2011,495.0,26857.0,20.72,ZAF
25116,Maize,2011,495.0,26857.0,15.49,ZAF
25117,Maize,2011,495.0,26857.0,18.75,ZAF
25118,Maize,2011,495.0,26857.0,15.49,ZAF
25119,Potatoes,2011,495.0,26857.0,20.72,ZAF
25120,Potatoes,2011,495.0,26857.0,15.49,ZAF
25121,Potatoes,2011,495.0,26857.0,18.75,ZAF
25122,Potatoes,2011,495.0,26857.0,15.49,ZAF
25123,"Rice, paddy",2011,495.0,26857.0,20.72,ZAF
25124,"Rice, paddy",2011,495.0,26857.0,15.49,ZAF
25125,"Rice, paddy",2011,495.0,26857.0,18.75,ZAF
25126,"Rice, paddy",2011,495.0,26857.0,15.49,ZAF
25127,Sorghum,2011,495.0,26857.0,20.72,ZAF
25128,Sorghum,2011,495.0,26857.0,15.49,ZAF
25129,Sorghum,2011,495.0,26857.0,18.75,ZAF
25130,Sorghum,2011,495.0,26857.0,15.49,ZAF
25131,Soybeans,2011,495.0,26857.0,20.72,ZAF
25132,Soybeans,2011,495.0,26857.0,15.49,ZAF
25133,Soybeans,2011,495.0,26857.0,18.75,ZAF
25134,Soybeans,2011,495.0,26857.0,15.49,ZAF
25135,Sweet potatoes,2011,495.0,26857.0,20.72,ZAF
25136,Sweet potatoes,2011,495.0,26857.0,15.49,ZAF
25137,Sweet potatoes,2011,495.0,26857.0,18.75,ZAF
25138,Sweet potatoes,2011,495.0,26857.0,15.49,ZAF
25139,Wheat,2011,495.0,26857.0,20.72,ZAF
25140,Wheat,2011,495.0,26857.0,15.49,ZAF
25141,Wheat,2011,495.0,26857.0,18.75,ZAF
25142,Wheat,2011,495.0,26857.0,15.49,ZAF
25143,Maize,2012,495.0,26857.0,21.24,ZAF
25144,Maize,2012,495.0,26857.0,15.89,ZAF
25145,Maize,2012,495.0,26857.0,19.14,ZAF
25146,Maize,2012,495.0,26857.0,15.89,ZAF
25147,Potatoes,2012,495.0,26857.0,21.24,ZAF
25148,Potatoes,2012,495.0,26857.0,15.89,ZAF
25149,Potatoes,2012,495.0,26857.0,19.14,ZAF
25150,Potatoes,2012,495.0,26857.0,15.89,ZAF
25151,"Rice, paddy",2012,495.0,26857.0,21.24,ZAF
25152,"Rice, paddy",2012,495.0,26857.0,15.89,ZAF
25153,"Rice, paddy",2012,495.0,26857.0,19.14,ZAF
25154,"Rice, paddy",2012,495.0,26857.0,15.89,ZAF
25155,Sorghum,2012,495.0,26857.0,21.24,ZAF
25156,Sorghum,2012,495.0,26857.0,15.89,ZAF
25157,Sorghum,2012,495.0,26857.0,19.14,ZAF
25158,Sorghum,2012,495.0,26857.0,15.89,ZAF
25159,Soybeans,2012,495.0,26857.0,21.24,ZAF
25160,Soybeans,2012,495.0,26857.0,15.89,ZAF
25161,Soybeans,2012,495.0,26857.0,19.14,ZAF
25162,Soybeans,2012,495.0,26857.0,15.89,ZAF
25163,Sweet potatoes,2012,495.0,26857.0,21.24,ZAF
25164,Sweet potatoes,2012,495.0,26857.0,15.89,ZAF
25165,Sweet potatoes,2012,495.0,26857.0,19.14,ZAF
25166,Sweet potatoes,2012,495.0,26857.0,15.89,ZAF
25167,Wheat,2012,495.0,26857.0,21.24,ZAF
25168,Wheat,2012,495.0,26857.0,15.89,ZAF
25169,Wheat,2012,495.0,26857.0,19.14,ZAF
25170,Wheat,2012,495.0,26857.0,15.89,ZAF
25171,Maize,2013,495.0,26857.0,21.31,ZAF
25172,Maize,2013,495.0,26857.0,14.98,ZAF
25173,Maize,2013,495.0,26857.0,18.0,ZAF
25174,Maize,2013,495.0,26857.0,14.98,ZAF
25175,Potatoes,2013,495.0,26857.0,21.31,ZAF
25176,Potatoes,2013,495.0,26857.0,14.98,ZAF
25177,Potatoes,2013,495.0,26857.0,18.0,ZAF
25178,Potatoes,2013,495.0,26857.0,14.98,ZAF
25179,"Rice, paddy",2013,495.0,26857.0,21.31,ZAF
25180,"Rice, paddy",2013,495.0,26857.0,14.98,ZAF
25181,"Rice, paddy",2013,495.0,26857.0,18.0,ZAF
25182,"Rice, paddy",2013,495.0,26857.0,14.98,ZAF
25183,Sorghum,2013,495.0,26857.0,21.31,ZAF
25184,Sorghum,2013,495.0,26857.0,14.98,ZAF
25185,Sorghum,2013,495.0,26857.0,18.0,ZAF
25186,Sorghum,2013,495.0,26857.0,14.98,ZAF
25187,Soybeans,2013,495.0,26857.0,21.31,ZAF
25188,Soybeans,2013,495.0,26857.0,14.98,ZAF
25189,Soybeans,2013,495.0,26857.0,18.0,ZAF
25190,Soybeans,2013,495.0,26857.0,14.98,ZAF
25191,Sweet potatoes,2013,495.0,26857.0,21.31,ZAF
25192,Sweet potatoes,2013,495.0,26857.0,14.98,ZAF
25193,Sweet potatoes,2013,495.0,26857.0,18.0,ZAF
25194,Sweet potatoes,2013,495.0,26857.0,14.98,ZAF
25195,Wheat,2013,495.0,26857.0,21.31,ZAF
25196,Wheat,2013,495.0,26857.0,14.98,ZAF
25197,Wheat,2013,495.0,26857.0,18.0,ZAF
25198,Wheat,2013,495.0,26857.0,14.98,ZAF
25199,Maize,1990,636.0,39562.0,17.3,ESP
25200,Maize,1990,636.0,39562.0,12.68,ESP
25201,Maize,1990,636.0,39562.0,17.36,ESP
25202,Potatoes,1990,636.0,39562.0,17.3,ESP
25203,Potatoes,1990,636.0,39562.0,12.68,ESP
25204,Potatoes,1990,636.0,39562.0,17.36,ESP
25205,"Rice, paddy",1990,636.0,39562.0,17.3,ESP
25206,"Rice, paddy",1990,636.0,39562.0,12.68,ESP
25207,"Rice, paddy",1990,636.0,39562.0,17.36,ESP
25208,Sorghum,1990,636.0,39562.0,17.3,ESP
25209,Sorghum,1990,636.0,39562.0,12.68,ESP
25210,Sorghum,1990,636.0,39562.0,17.36,ESP
25211,Soybeans,1990,636.0,39562.0,17.3,ESP
25212,Soybeans,1990,636.0,39562.0,12.68,ESP
25213,Soybeans,1990,636.0,39562.0,17.36,ESP
25214,Sweet potatoes,1990,636.0,39562.0,17.3,ESP
25215,Sweet potatoes,1990,636.0,39562.0,12.68,ESP
25216,Sweet potatoes,1990,636.0,39562.0,17.36,ESP
25217,Wheat,1990,636.0,39562.0,17.3,ESP
25218,Wheat,1990,636.0,39562.0,12.68,ESP
25219,Wheat,1990,636.0,39562.0,17.36,ESP
25220,Maize,1991,636.0,39147.0,16.37,ESP
25221,Maize,1991,636.0,39147.0,11.92,ESP
25222,Maize,1991,636.0,39147.0,16.58,ESP
25223,Potatoes,1991,636.0,39147.0,16.37,ESP
25224,Potatoes,1991,636.0,39147.0,11.92,ESP
25225,Potatoes,1991,636.0,39147.0,16.58,ESP
25226,"Rice, paddy",1991,636.0,39147.0,16.37,ESP
25227,"Rice, paddy",1991,636.0,39147.0,11.92,ESP
25228,"Rice, paddy",1991,636.0,39147.0,16.58,ESP
25229,Sorghum,1991,636.0,39147.0,16.37,ESP
25230,Sorghum,1991,636.0,39147.0,11.92,ESP
25231,Sorghum,1991,636.0,39147.0,16.58,ESP
25232,Soybeans,1991,636.0,39147.0,16.37,ESP
25233,Soybeans,1991,636.0,39147.0,11.92,ESP
25234,Soybeans,1991,636.0,39147.0,16.58,ESP
25235,Sweet potatoes,1991,636.0,39147.0,16.37,ESP
25236,Sweet potatoes,1991,636.0,39147.0,11.92,ESP
25237,Sweet potatoes,1991,636.0,39147.0,16.58,ESP
25238,Wheat,1991,636.0,39147.0,16.37,ESP
25239,Wheat,1991,636.0,39147.0,11.92,ESP
25240,Wheat,1991,636.0,39147.0,16.58,ESP
25241,Maize,1992,636.0,31839.0,16.35,ESP
25242,Maize,1992,636.0,31839.0,11.89,ESP
25243,Maize,1992,636.0,31839.0,16.65,ESP
25244,Potatoes,1992,636.0,31839.0,16.35,ESP
25245,Potatoes,1992,636.0,31839.0,11.89,ESP
25246,Potatoes,1992,636.0,31839.0,16.65,ESP
25247,"Rice, paddy",1992,636.0,31839.0,16.35,ESP
25248,"Rice, paddy",1992,636.0,31839.0,11.89,ESP
25249,"Rice, paddy",1992,636.0,31839.0,16.65,ESP
25250,Sorghum,1992,636.0,31839.0,16.35,ESP
25251,Sorghum,1992,636.0,31839.0,11.89,ESP
25252,Sorghum,1992,636.0,31839.0,16.65,ESP
25253,Soybeans,1992,636.0,31839.0,16.35,ESP
25254,Soybeans,1992,636.0,31839.0,11.89,ESP
25255,Soybeans,1992,636.0,31839.0,16.65,ESP
25256,Sweet potatoes,1992,636.0,31839.0,16.35,ESP
25257,Sweet potatoes,1992,636.0,31839.0,11.89,ESP
25258,Sweet potatoes,1992,636.0,31839.0,16.65,ESP
25259,Wheat,1992,636.0,31839.0,16.35,ESP
25260,Wheat,1992,636.0,31839.0,11.89,ESP
25261,Wheat,1992,636.0,31839.0,16.65,ESP
25262,Maize,1993,636.0,29408.0,16.28,ESP
25263,Maize,1993,636.0,29408.0,11.12,ESP
25264,Maize,1993,636.0,29408.0,16.4,ESP
25265,Potatoes,1993,636.0,29408.0,16.28,ESP
25266,Potatoes,1993,636.0,29408.0,11.12,ESP
25267,Potatoes,1993,636.0,29408.0,16.4,ESP
25268,"Rice, paddy",1993,636.0,29408.0,16.28,ESP
25269,"Rice, paddy",1993,636.0,29408.0,11.12,ESP
25270,"Rice, paddy",1993,636.0,29408.0,16.4,ESP
25271,Sorghum,1993,636.0,29408.0,16.28,ESP
25272,Sorghum,1993,636.0,29408.0,11.12,ESP
25273,Sorghum,1993,636.0,29408.0,16.4,ESP
25274,Soybeans,1993,636.0,29408.0,16.28,ESP
25275,Soybeans,1993,636.0,29408.0,11.12,ESP
25276,Soybeans,1993,636.0,29408.0,16.4,ESP
25277,Sweet potatoes,1993,636.0,29408.0,16.28,ESP
25278,Sweet potatoes,1993,636.0,29408.0,11.12,ESP
25279,Sweet potatoes,1993,636.0,29408.0,16.4,ESP
25280,Wheat,1993,636.0,29408.0,16.28,ESP
25281,Wheat,1993,636.0,29408.0,11.12,ESP
25282,Wheat,1993,636.0,29408.0,16.4,ESP
25283,Maize,1994,636.0,31244.0,17.51,ESP
25284,Maize,1994,636.0,31244.0,12.45,ESP
25285,Maize,1994,636.0,31244.0,17.67,ESP
25286,Potatoes,1994,636.0,31244.0,17.51,ESP
25287,Potatoes,1994,636.0,31244.0,12.45,ESP
25288,Potatoes,1994,636.0,31244.0,17.67,ESP
25289,"Rice, paddy",1994,636.0,31244.0,17.51,ESP
25290,"Rice, paddy",1994,636.0,31244.0,12.45,ESP
25291,"Rice, paddy",1994,636.0,31244.0,17.67,ESP
25292,Sorghum,1994,636.0,31244.0,17.51,ESP
25293,Sorghum,1994,636.0,31244.0,12.45,ESP
25294,Sorghum,1994,636.0,31244.0,17.67,ESP
25295,Soybeans,1994,636.0,31244.0,17.51,ESP
25296,Soybeans,1994,636.0,31244.0,12.45,ESP
25297,Soybeans,1994,636.0,31244.0,17.67,ESP
25298,Sweet potatoes,1994,636.0,31244.0,17.51,ESP
25299,Sweet potatoes,1994,636.0,31244.0,12.45,ESP
25300,Sweet potatoes,1994,636.0,31244.0,17.67,ESP
25301,Wheat,1994,636.0,31244.0,17.51,ESP
25302,Wheat,1994,636.0,31244.0,12.45,ESP
25303,Wheat,1994,636.0,31244.0,17.67,ESP
25304,Maize,1995,636.0,27852.0,17.33,ESP
25305,Maize,1995,636.0,27852.0,12.99,ESP
25306,Maize,1995,636.0,27852.0,17.66,ESP
25307,Potatoes,1995,636.0,27852.0,17.33,ESP
25308,Potatoes,1995,636.0,27852.0,12.99,ESP
25309,Potatoes,1995,636.0,27852.0,17.66,ESP
25310,"Rice, paddy",1995,636.0,27852.0,17.33,ESP
25311,"Rice, paddy",1995,636.0,27852.0,12.99,ESP
25312,"Rice, paddy",1995,636.0,27852.0,17.66,ESP
25313,Sorghum,1995,636.0,27852.0,17.33,ESP
25314,Sorghum,1995,636.0,27852.0,12.99,ESP
25315,Sorghum,1995,636.0,27852.0,17.66,ESP
25316,Soybeans,1995,636.0,27852.0,17.33,ESP
25317,Soybeans,1995,636.0,27852.0,12.99,ESP
25318,Soybeans,1995,636.0,27852.0,17.66,ESP
25319,Sweet potatoes,1995,636.0,27852.0,17.33,ESP
25320,Sweet potatoes,1995,636.0,27852.0,12.99,ESP
25321,Sweet potatoes,1995,636.0,27852.0,17.66,ESP
25322,Wheat,1995,636.0,27852.0,17.33,ESP
25323,Wheat,1995,636.0,27852.0,12.99,ESP
25324,Wheat,1995,636.0,27852.0,17.66,ESP
25325,Maize,1996,636.0,33236.0,16.72,ESP
25326,Maize,1996,636.0,33236.0,11.96,ESP
25327,Maize,1996,636.0,33236.0,17.01,ESP
25328,Potatoes,1996,636.0,33236.0,16.72,ESP
25329,Potatoes,1996,636.0,33236.0,11.96,ESP
25330,Potatoes,1996,636.0,33236.0,17.01,ESP
25331,"Rice, paddy",1996,636.0,33236.0,16.72,ESP
25332,"Rice, paddy",1996,636.0,33236.0,11.96,ESP
25333,"Rice, paddy",1996,636.0,33236.0,17.01,ESP
25334,Sorghum,1996,636.0,33236.0,16.72,ESP
25335,Sorghum,1996,636.0,33236.0,11.96,ESP
25336,Sorghum,1996,636.0,33236.0,17.01,ESP
25337,Soybeans,1996,636.0,33236.0,16.72,ESP
25338,Soybeans,1996,636.0,33236.0,11.96,ESP
25339,Soybeans,1996,636.0,33236.0,17.01,ESP
25340,Sweet potatoes,1996,636.0,33236.0,16.72,ESP
25341,Sweet potatoes,1996,636.0,33236.0,11.96,ESP
25342,Sweet potatoes,1996,636.0,33236.0,17.01,ESP
25343,Wheat,1996,636.0,33236.0,16.72,ESP
25344,Wheat,1996,636.0,33236.0,11.96,ESP
25345,Wheat,1996,636.0,33236.0,17.01,ESP
25346,Maize,1997,636.0,34023.0,17.66,ESP
25347,Maize,1997,636.0,34023.0,13.02,ESP
25348,Maize,1997,636.0,34023.0,17.81,ESP
25349,Potatoes,1997,636.0,34023.0,17.66,ESP
25350,Potatoes,1997,636.0,34023.0,13.02,ESP
25351,Potatoes,1997,636.0,34023.0,17.81,ESP
25352,"Rice, paddy",1997,636.0,34023.0,17.66,ESP
25353,"Rice, paddy",1997,636.0,34023.0,13.02,ESP
25354,"Rice, paddy",1997,636.0,34023.0,17.81,ESP
25355,Sorghum,1997,636.0,34023.0,17.66,ESP
25356,Sorghum,1997,636.0,34023.0,13.02,ESP
25357,Sorghum,1997,636.0,34023.0,17.81,ESP
25358,Soybeans,1997,636.0,34023.0,17.66,ESP
25359,Soybeans,1997,636.0,34023.0,13.02,ESP
25360,Soybeans,1997,636.0,34023.0,17.81,ESP
25361,Sweet potatoes,1997,636.0,34023.0,17.66,ESP
25362,Sweet potatoes,1997,636.0,34023.0,13.02,ESP
25363,Sweet potatoes,1997,636.0,34023.0,17.81,ESP
25364,Wheat,1997,636.0,34023.0,17.66,ESP
25365,Wheat,1997,636.0,34023.0,13.02,ESP
25366,Wheat,1997,636.0,34023.0,17.81,ESP
25367,Maize,1998,636.0,35070.0,17.15,ESP
25368,Maize,1998,636.0,35070.0,12.4,ESP
25369,Maize,1998,636.0,35070.0,17.46,ESP
25370,Potatoes,1998,636.0,35070.0,17.15,ESP
25371,Potatoes,1998,636.0,35070.0,12.4,ESP
25372,Potatoes,1998,636.0,35070.0,17.46,ESP
25373,"Rice, paddy",1998,636.0,35070.0,17.15,ESP
25374,"Rice, paddy",1998,636.0,35070.0,12.4,ESP
25375,"Rice, paddy",1998,636.0,35070.0,17.46,ESP
25376,Sorghum,1998,636.0,35070.0,17.15,ESP
25377,Sorghum,1998,636.0,35070.0,12.4,ESP
25378,Sorghum,1998,636.0,35070.0,17.46,ESP
25379,Soybeans,1998,636.0,35070.0,17.15,ESP
25380,Soybeans,1998,636.0,35070.0,12.4,ESP
25381,Soybeans,1998,636.0,35070.0,17.46,ESP
25382,Sweet potatoes,1998,636.0,35070.0,17.15,ESP
25383,Sweet potatoes,1998,636.0,35070.0,12.4,ESP
25384,Sweet potatoes,1998,636.0,35070.0,17.46,ESP
25385,Wheat,1998,636.0,35070.0,17.15,ESP
25386,Wheat,1998,636.0,35070.0,12.4,ESP
25387,Wheat,1998,636.0,35070.0,17.46,ESP
25388,Maize,1999,636.0,33614.0,17.14,ESP
25389,Maize,1999,636.0,33614.0,12.09,ESP
25390,Maize,1999,636.0,33614.0,17.43,ESP
25391,Potatoes,1999,636.0,33614.0,17.14,ESP
25392,Potatoes,1999,636.0,33614.0,12.09,ESP
25393,Potatoes,1999,636.0,33614.0,17.43,ESP
25394,"Rice, paddy",1999,636.0,33614.0,17.14,ESP
25395,"Rice, paddy",1999,636.0,33614.0,12.09,ESP
25396,"Rice, paddy",1999,636.0,33614.0,17.43,ESP
25397,Sorghum,1999,636.0,33614.0,17.14,ESP
25398,Sorghum,1999,636.0,33614.0,12.09,ESP
25399,Sorghum,1999,636.0,33614.0,17.43,ESP
25400,Soybeans,1999,636.0,33614.0,17.14,ESP
25401,Soybeans,1999,636.0,33614.0,12.09,ESP
25402,Soybeans,1999,636.0,33614.0,17.43,ESP
25403,Sweet potatoes,1999,636.0,33614.0,17.14,ESP
25404,Sweet potatoes,1999,636.0,33614.0,12.09,ESP
25405,Sweet potatoes,1999,636.0,33614.0,17.43,ESP
25406,Wheat,1999,636.0,33614.0,17.14,ESP
25407,Wheat,1999,636.0,33614.0,12.09,ESP
25408,Wheat,1999,636.0,33614.0,17.43,ESP
25409,Maize,2000,636.0,34597.0,17.15,ESP
25410,Maize,2000,636.0,34597.0,12.2,ESP
25411,Maize,2000,636.0,34597.0,17.47,ESP
25412,Potatoes,2000,636.0,34597.0,17.15,ESP
25413,Potatoes,2000,636.0,34597.0,12.2,ESP
25414,Potatoes,2000,636.0,34597.0,17.47,ESP
25415,"Rice, paddy",2000,636.0,34597.0,17.15,ESP
25416,"Rice, paddy",2000,636.0,34597.0,12.2,ESP
25417,"Rice, paddy",2000,636.0,34597.0,17.47,ESP
25418,Sorghum,2000,636.0,34597.0,17.15,ESP
25419,Sorghum,2000,636.0,34597.0,12.2,ESP
25420,Sorghum,2000,636.0,34597.0,17.47,ESP
25421,Soybeans,2000,636.0,34597.0,17.15,ESP
25422,Soybeans,2000,636.0,34597.0,12.2,ESP
25423,Soybeans,2000,636.0,34597.0,17.47,ESP
25424,Sweet potatoes,2000,636.0,34597.0,17.15,ESP
25425,Sweet potatoes,2000,636.0,34597.0,12.2,ESP
25426,Sweet potatoes,2000,636.0,34597.0,17.47,ESP
25427,Wheat,2000,636.0,34597.0,17.15,ESP
25428,Wheat,2000,636.0,34597.0,12.2,ESP
25429,Wheat,2000,636.0,34597.0,17.47,ESP
25430,Maize,2001,636.0,35700.0,17.27,ESP
25431,Maize,2001,636.0,35700.0,12.33,ESP
25432,Maize,2001,636.0,35700.0,17.84,ESP
25433,Potatoes,2001,636.0,35700.0,17.27,ESP
25434,Potatoes,2001,636.0,35700.0,12.33,ESP
25435,Potatoes,2001,636.0,35700.0,17.84,ESP
25436,"Rice, paddy",2001,636.0,35700.0,17.27,ESP
25437,"Rice, paddy",2001,636.0,35700.0,12.33,ESP
25438,"Rice, paddy",2001,636.0,35700.0,17.84,ESP
25439,Sorghum,2001,636.0,35700.0,17.27,ESP
25440,Sorghum,2001,636.0,35700.0,12.33,ESP
25441,Sorghum,2001,636.0,35700.0,17.84,ESP
25442,Soybeans,2001,636.0,35700.0,17.27,ESP
25443,Soybeans,2001,636.0,35700.0,12.33,ESP
25444,Soybeans,2001,636.0,35700.0,17.84,ESP
25445,Sweet potatoes,2001,636.0,35700.0,17.27,ESP
25446,Sweet potatoes,2001,636.0,35700.0,12.33,ESP
25447,Sweet potatoes,2001,636.0,35700.0,17.84,ESP
25448,Wheat,2001,636.0,35700.0,17.27,ESP
25449,Wheat,2001,636.0,35700.0,12.33,ESP
25450,Wheat,2001,636.0,35700.0,17.84,ESP
25451,Maize,2002,636.0,40727.0,17.16,ESP
25452,Maize,2002,636.0,40727.0,12.52,ESP
25453,Maize,2002,636.0,40727.0,17.51,ESP
25454,Potatoes,2002,636.0,40727.0,17.16,ESP
25455,Potatoes,2002,636.0,40727.0,12.52,ESP
25456,Potatoes,2002,636.0,40727.0,17.51,ESP
25457,"Rice, paddy",2002,636.0,40727.0,17.16,ESP
25458,"Rice, paddy",2002,636.0,40727.0,12.52,ESP
25459,"Rice, paddy",2002,636.0,40727.0,17.51,ESP
25460,Sorghum,2002,636.0,40727.0,17.16,ESP
25461,Sorghum,2002,636.0,40727.0,12.52,ESP
25462,Sorghum,2002,636.0,40727.0,17.51,ESP
25463,Soybeans,2002,636.0,40727.0,17.16,ESP
25464,Soybeans,2002,636.0,40727.0,12.52,ESP
25465,Soybeans,2002,636.0,40727.0,17.51,ESP
25466,Sweet potatoes,2002,636.0,40727.0,17.16,ESP
25467,Sweet potatoes,2002,636.0,40727.0,12.52,ESP
25468,Sweet potatoes,2002,636.0,40727.0,17.51,ESP
25469,Wheat,2002,636.0,40727.0,17.16,ESP
25470,Wheat,2002,636.0,40727.0,12.52,ESP
25471,Wheat,2002,636.0,40727.0,17.51,ESP
25472,Maize,2004,636.0,47445.0,17.12,ESP
25473,Maize,2004,636.0,47445.0,12.17,ESP
25474,Maize,2004,636.0,47445.0,17.41,ESP
25475,Potatoes,2004,636.0,47445.0,17.12,ESP
25476,Potatoes,2004,636.0,47445.0,12.17,ESP
25477,Potatoes,2004,636.0,47445.0,17.41,ESP
25478,"Rice, paddy",2004,636.0,47445.0,17.12,ESP
25479,"Rice, paddy",2004,636.0,47445.0,12.17,ESP
25480,"Rice, paddy",2004,636.0,47445.0,17.41,ESP
25481,Sorghum,2004,636.0,47445.0,17.12,ESP
25482,Sorghum,2004,636.0,47445.0,12.17,ESP
25483,Sorghum,2004,636.0,47445.0,17.41,ESP
25484,Soybeans,2004,636.0,47445.0,17.12,ESP
25485,Soybeans,2004,636.0,47445.0,12.17,ESP
25486,Soybeans,2004,636.0,47445.0,17.41,ESP
25487,Sweet potatoes,2004,636.0,47445.0,17.12,ESP
25488,Sweet potatoes,2004,636.0,47445.0,12.17,ESP
25489,Sweet potatoes,2004,636.0,47445.0,17.41,ESP
25490,Wheat,2004,636.0,47445.0,17.12,ESP
25491,Wheat,2004,636.0,47445.0,12.17,ESP
25492,Wheat,2004,636.0,47445.0,17.41,ESP
25493,Maize,2005,636.0,41017.0,16.69,ESP
25494,Maize,2005,636.0,41017.0,12.26,ESP
25495,Maize,2005,636.0,41017.0,16.97,ESP
25496,Potatoes,2005,636.0,41017.0,16.69,ESP
25497,Potatoes,2005,636.0,41017.0,12.26,ESP
25498,Potatoes,2005,636.0,41017.0,16.97,ESP
25499,"Rice, paddy",2005,636.0,41017.0,16.69,ESP
25500,"Rice, paddy",2005,636.0,41017.0,12.26,ESP
25501,"Rice, paddy",2005,636.0,41017.0,16.97,ESP
25502,Sorghum,2005,636.0,41017.0,16.69,ESP
25503,Sorghum,2005,636.0,41017.0,12.26,ESP
25504,Sorghum,2005,636.0,41017.0,16.97,ESP
25505,Soybeans,2005,636.0,41017.0,16.69,ESP
25506,Soybeans,2005,636.0,41017.0,12.26,ESP
25507,Soybeans,2005,636.0,41017.0,16.97,ESP
25508,Sweet potatoes,2005,636.0,41017.0,16.69,ESP
25509,Sweet potatoes,2005,636.0,41017.0,12.26,ESP
25510,Sweet potatoes,2005,636.0,41017.0,16.97,ESP
25511,Wheat,2005,636.0,41017.0,16.69,ESP
25512,Wheat,2005,636.0,41017.0,12.26,ESP
25513,Wheat,2005,636.0,41017.0,16.97,ESP
25514,Maize,2006,636.0,39767.0,17.81,ESP
25515,Maize,2006,636.0,39767.0,13.06,ESP
25516,Maize,2006,636.0,39767.0,17.97,ESP
25517,Potatoes,2006,636.0,39767.0,17.81,ESP
25518,Potatoes,2006,636.0,39767.0,13.06,ESP
25519,Potatoes,2006,636.0,39767.0,17.97,ESP
25520,"Rice, paddy",2006,636.0,39767.0,17.81,ESP
25521,"Rice, paddy",2006,636.0,39767.0,13.06,ESP
25522,"Rice, paddy",2006,636.0,39767.0,17.97,ESP
25523,Sorghum,2006,636.0,39767.0,17.81,ESP
25524,Sorghum,2006,636.0,39767.0,13.06,ESP
25525,Sorghum,2006,636.0,39767.0,17.97,ESP
25526,Soybeans,2006,636.0,39767.0,17.81,ESP
25527,Soybeans,2006,636.0,39767.0,13.06,ESP
25528,Soybeans,2006,636.0,39767.0,17.97,ESP
25529,Sweet potatoes,2006,636.0,39767.0,17.81,ESP
25530,Sweet potatoes,2006,636.0,39767.0,13.06,ESP
25531,Sweet potatoes,2006,636.0,39767.0,17.97,ESP
25532,Wheat,2006,636.0,39767.0,17.81,ESP
25533,Wheat,2006,636.0,39767.0,13.06,ESP
25534,Wheat,2006,636.0,39767.0,17.97,ESP
25535,Maize,2007,636.0,39286.0,17.24,ESP
25536,Maize,2007,636.0,39286.0,11.89,ESP
25537,Maize,2007,636.0,39286.0,17.41,ESP
25538,Potatoes,2007,636.0,39286.0,17.24,ESP
25539,Potatoes,2007,636.0,39286.0,11.89,ESP
25540,Potatoes,2007,636.0,39286.0,17.41,ESP
25541,"Rice, paddy",2007,636.0,39286.0,17.24,ESP
